FIPS Code,perc_hh_overcrowd,perc_belowpov150,perc_bipoc,perc_hhnovehicle,perc_approx_hs
42101007700,0.8,22.58953168044077,46.33608815426997,44.73684210526316,4.171585989767808
42101007800,4.3,33.54807921737056,37.58052970651396,43.172413793103445,3.135971639908648
42101007900,0,18.218623481781375,41.95344129554656,26.361867704280154,2.819548872180451
42101008000,1.8,26.532195500387896,80.16550297388156,39.1717963066592,5.984705751967195
42101008101,11.2,44.725873677460726,90.83039435716576,45.816326530612244,10.534511977282097
42101008102,7,33.863729090167276,83.17013463892289,22.89325842696629,14.309028384915777
42101008200,7.2,43.00946288151406,98.53391976542716,34.56026058631922,7.292321166771387
42101008301,0,36.900997324252,96.61882753587935,42.89113622843546,19.14723563957327
42101008302,1.5,40.64822460776218,97.6878612716763,49.923896499238964,14.627816444496874
42101008400,2.8,36.10956875809735,98.2972422728114,37.205479452054796,9.597842468469898
42101008500,0.6,41.85725249424405,89.8695318495779,40.46299315291816,10.503234294485255
42101008601,4.7,25.473933649289098,44.638625592417064,36.23942745608328,8.59004739336493
42101008602,0.5,54.734848484848484,73.07449494949495,43.41133004926108,5.366161616161616
42101008701,0.8,21.81387077652638,39.47836395969176,40.139335476956056,7.409602845287493
42101008702,2.7,38.71650211565586,45.9802538787024,52.3696682464455,4.332057223453557
42101008801,5.8,14.388166741371583,66.87584043030031,85.17587939698493,0
42101008802,3.1,35.80246913580247,59.551656920077974,67.08941027266962,0
42101009000,5.3,26.88813559322034,43.03728813559322,53.328611898016995,1.9757869249394673
42101009100,3.6,56.98852126941256,70.52667116812964,63.709215798511735,11.044660943378027
42101009200,2.8,43.292682926829265,80.16840882694541,36.15544760582929,11.821801891488303
42101009300,2,47.80769230769231,95.53846153846153,42.88959563834621,11.785714285714286
42101009400,8.1,56.081780538302276,98.8871635610766,58.75354107648725,16.71103223898255
42101009500,2.6,46.284953395472705,99.09454061251664,47.492063492063494,13.886246908883395
42101009600,0,20.918367346938776,100,39.00273224043716,14.658244250080985
42101009801,1.7,19.62543893874366,93.40616465079984,31.34469696969697,5.462348809988295
42101009802,1.2,25.972006220839813,96.31933644375324,7.015857760691975,2.6413883334567627
42101010000,0.8,31.040331699962305,95.06219374293254,18.992248062015506,7.4040170157772875
42101010100,3.4,21.38664128192924,98.42931937172774,44.86381322957198,6.958137848190204
42101010200,0.5,39.36387510942515,99.47475926466296,56.27970128988459,10.421443161448998
42101010300,5.2,47.18844984802432,98.6322188449848,46.017699115044245,5.427702996092054
42101010400,0.3,48.69050971557308,97.04308645451985,25.548387096774192,13.39662871625699
42101010500,2.9,32.5570454010821,95.01293813220418,30.473751600512163,11.493094061901402
42101010600,16.1,61.14508060033352,92.32907170650361,37.315634218289084,15.961248312554595
42101010700,5.2,62.98003072196621,93.67127496159755,49.47826086956522,20.847048496818083
42101010800,2.7,68.79964695498676,92.07855251544572,49.09933093154915,9.6772159878956
42101010900,3.3,55.50239234449761,84.6521899153478,32.43494423791822,9.306482990693516
42101011000,4,62.147306705753024,91.8285086112129,60.52076002814919,16.541904412919436
42101011100,6.2,35.638429241788096,97.95011113855273,47.20882150241213,8.749955897399712
42101011200,7.6,46.59883173167515,99.64198228754475,33.77448385389095,3.3648281245793967
42101011300,4.6,50.313971742543174,97.8283621140764,32.70622286541244,6.279434850863423
42101011400,0,33.815577962881775,95.67441180768668,44.58461538461538,10.751341308114652
42101011500,1.9,18.664208154066788,93.13665232534316,17.91907514450867,7.1121257353586795
42101011700,0,15.828770532603285,55.400696864111495,1.366120218579235,0.9244115764772809
42101011800,3.4,40.01584786053883,99.46513470681458,15.377268385864374,4.952456418383519
42101011900,3,25.080789946140037,94.39856373429085,34.074390765284306,10.746345216722236
42101012000,5.2,14.76264997391758,71.04851330203442,24.088748019017434,5.067441687159998
42101012100,1.1,19.233289646133684,80.17693315858453,26.8796992481203,10.110466204830557
42101012201,2.7,37.16993906567366,78.40216655382532,44.980506822612085,14.411451784505273
42101012203,9.9,27.374301675977655,78.58472998137803,11.277173913043478,3.8574088853418464
42101012204,1.3,22.452107279693486,86.41123882503193,26.098326359832637,8.75752599890531
42101012501,5.6,15.615212527964205,40.26845637583892,36.7003367003367,3.131991051454139
42101012502,2,17.472615549024848,40.79615281859471,34.94522100491122,2.9388191290408767
42101013100,3.8,55.63869588455371,69.21432389096739,44.279176201373,11.22394441475147
42101013200,5.1,37.60568143388569,74.33209333784241,44.535691724573596,17.343833035412338
42101013300,3.6,14.142857142857142,49.142857142857146,27.995813710099423,1.4285714285714286
42101013401,2.5,9.583053127101547,13.920645595158037,28.86266094420601,0.14410606206167742
42101013402,0,17.651075452372822,27.92762034824172,31.56233561283535,0.6828269033799932
42101013500,0,5.566454144188327,23.124080431584108,18.989547038327526,1.8566524206543824
42101013601,0.8,9.403192227619709,22.623178348369187,23.86144964720975,0.5452562704471101
42101013602,1.7,9.88679245283019,26.81761006289308,22.21100454316002,1.4375561545372866
42101013701,2.1,11.12378779235596,54.13576725613235,10.867293625914316,4.237633444707033
42101013702,0,35.68870852232036,63.332537598472186,36.48090815273478,6.479555297889029
42101013800,0.5,26.528647087144922,74.67501203659124,21.397849462365592,18.433179723502302
42101013900,0,32.030947775628626,74.04255319148936,32.923832923832926,19.839734733351754
42101014000,8.3,37.771597427429164,61.49834868764123,30.285961871750434,2.9053164808422935
42101014100,9.1,55.80147551978538,74.44668008048289,38.405797101449274,24.096962728753475
42101014201,0.8,2.8831562974203337,21.82094081942337,15.910503418272219,2.818122696726642
42101014202,3.4,3.607567091948966,21.90937087549494,14.398848092152628,0.5656464081453082
42101014300,0.6,10.763011622031328,17.938352703385547,12.121212121212121,2.5265285497726127
42101014400,3,16.629255518144408,44.07033295922185,21.452639460876075,14.536903425792314
42101014500,1,32.86744815148783,91.2082957619477,47.71739130434783,17.969857014040965
42101014600,4.4,22.044257112750262,63.898840885142256,41.25,6.232124040343218
42101014700,0,74.08637873754152,62.91150709755361,59.63636363636363,5.048108038141261
42101014800,2.7,55.56792873051225,95.32293986636971,56.86274509803921,22.271714922049
42101014900,1.5,52.77906438165817,96.0398332561371,45.25407478427613,17.468404684708528
42101015101,0,40.58306339657566,94.1230911614993,39.02132998745295,12.956964368347986
42101015102,2.6,43.529411764705884,98.92494929006085,50.680457267283614,22.602144305998262
42101015200,5.9,49.99163179916318,94.89539748953975,58.169075777485766,14.60848774656306
42101015300,7.8,58.28548802217383,59.55256384874282,51.54362416107382,12.133382357100434
42101015600,0.8,52.28365384615385,76.80288461538461,23.355263157894736,14.680631868131869
42101015700,6.9,32.81187324508624,42.398716405936625,27.096774193548388,12.492120795369893
42101015800,3.6,10.52708424587531,23.010658490290552,15.287603814211012,5.151951275472958
42101016001,0,15.435203094777563,12.030947775628627,18.121363258520365,1.9342359767891684
42101016002,2.4,18.11989100817439,17.870118074477748,10.319634703196346,10.477487997923966
42101016100,2.5,21.910204081632653,42.04081632653061,17.1242774566474,12.96793002915452
42101016200,4.1,42.55593803786575,92.12564543889845,42.97752808988764,35.46840422916154
42101016300,1.6,40.650095602294456,93.0019120458891,24.267291910902696,41.35482108713467
42101016400,7.1,63.44861905946753,99.05449116695695,51.70789163722026,38.42462588419294
42101016500,1.3,60.70175438596491,98.35087719298245,53.352769679300295,18.546365914786968
42101016600,2.9,39.3048128342246,89.92869875222816,27.591036414565828,19.416857652151773
42101016701,0,35.361325335618396,96.02970579834333,45.77181208053691,13.996001142530705
42101016702,0,57.20388349514563,92.97087378640776,47.956131605184446,18.862690707350904
42101016800,3.2,64.3451930355791,86.04592480444109,55.83388266315096,18.456436321689917
42101016901,0,36.591179976162095,99.28486293206198,41.14713216957606,20.645326068448835
42101016902,0,55.92356687898089,100,38.75123885034688,19.94540491355778
42101017000,0,32.64627659574468,80.81781914893617,39.23024983119514,9.498480243161094
42101017100,0,49.84539270253556,97.95918367346938,37.92667509481669,12.456930824277762
42101017201,0.7,43.10164163464897,99.47607404820118,51.662234042553195,42.06376927299038
42101017202,3.9,44.280860702151756,99.66024915062287,47.17765894236482,17.278757482607993
42101017300,0,60.14492753623188,92.07729468599034,56.18556701030928,12.836438923395445
42101017400,0,50.04071661237785,99.71498371335505,48.69565217391305,21.637971149371804
42101017500,6.6,66.42346634901727,96.605122096486,47.67487299726456,32.757593805836805
42101017601,8.4,65.87159610415425,95.01093222023455,38.96976483762598,38.70289916801545
42101017602,5.9,69.1458026509573,95.58173784977909,47.5,36.67858896135774
42101017701,1.9,46.55118110236221,90.70866141732283,47.35071488645921,40.134983127109116
42101017702,4.3,71.85780787134998,90.62632247143462,30.642085187539735,32.28341696390786
42101017800,5.7,64.83616504854369,79.17172330097087,44.43250984604368,22.906553398058254
42101017900,3.7,52.749063670411985,69.87265917602996,29.317418873554644,16.115569823434992
42101018001,0,30.78631719235895,21.279431363838295,35.1985559566787,7.171415878657105
42101018002,2.2,19.327262590596543,27.374094034566067,18.248807975726052,9.079565667560466
42101018300,2.3,15.007503751875937,4.577288644322161,14.089775561097257,12.613449581933823
42101018400,1.2,25.9763851044505,9.400544959128066,19.620958751393534,2.984299987024783
42101018801,17.7,91.40748550342646,80.49551924090669,48.78048780487805,26.24444611793057
42101018802,8,54.950727358047864,93.85265133740027,34.285714285714285,10.658979687604747
42101019000,0.3,56.5014879027041,83.74951481433563,21.731748726655347,29.55473818457387
42101019100,5,32.127955493741304,87.85350023180344,12.981818181818182,21.011325253328035
42101019200,9.5,71.65133497868521,93.93089522100067,24.219631440391126,24.696304368729766
42101019501,2.8,66.30552546045504,94.82123510292524,60.309003729355354,33.30753753288965
42101019502,1.9,73.57087926172777,97.4109202768521,39.47826086956522,35.74175119932618
42101019700,6.8,73.65846427512601,98.17669730210496,48.23848238482385,35.576638007708276
42101019800,6.7,40.566914498141266,96.99504337050806,39.898989898989896,25.978049212249957
42101019900,6.4,61.80797522260937,99.39992257065428,50.13713658804169,36.723632542447874
42101020000,0,58.37696335078534,94.15357766143106,78.48101265822785,22.687609075043632
42101020101,1.7,50.031289111389235,98.71714643304131,56.3437139561707,15.644555694618273
42101020102,3.8,44.39740333051087,98.95568727067457,35.65599497802888,16.89448006128785
42101020200,0,19.379115710254,97.71872060206961,45.314900153609834,19.31863996774627
42101020300,2.4,32.761310452418094,96.68486739469579,47.77870913663035,20.949409404947627
42101020400,2.3,52.5496106505903,98.79427279577996,43.89067524115756,9.652994581404528
42101020500,1.8,38.3391664015272,96.62742602608972,30.481283422459892,34.9529566837871
42101020600,5.3,16.923842707814835,48.680935788949725,19.91869918699187,2.9865604778496766
42101020701,0,17.359016012996054,23.55534926897192,10.39339485186984,0.8619832244803236
42101020702,0,8.591885441527447,30.26252983293556,19.005847953216374,1.0228435049437437
42101020800,1,14.95253164556962,58.06962025316456,3.9917412250516175,4.6338155515370705
42101020900,0.7,13.339275103980986,27.807486631016044,10.62124248496994,1.8674136321195145
42101021000,0,15.477560414269275,18.565400843881857,7.2636433512682554,8.055235903337168
42101021100,1.4,7.903913211933359,29.36846183649748,9.083910700538876,1.4944373720042066
42101021200,0,10.98752949106842,18.90798786653185,9.184481393507522,6.788964321825798
42101021300,0,13.999383287079864,18.87141535615171,20.59369202226345,5.726619972688428
42101021400,1.8,11.477272727272727,15.170454545454545,12.551440329218106,3.855519480519481
42101021500,2.1,9.386733416770964,29.81226533166458,5.245264691597863,9.190059002324334
42101021600,1.7,11.702127659574469,32.934397163120565,12.25,5.445795339412361
42101021700,0,11.918353226085452,19.702473620480884,4.487917146144994,5.36239404947241
42101021800,2.9,21.492895737442467,40.964578747248346,8.536585365853659,7.833271391406273
42101021900,0.4,18.175675675675677,15.135135135135135,7.952871870397644,3.088803088803089
42101022000,0,4.400812457684496,25.186188219363576,16.869095816464238,4.836057645807138
42101023100,1.2,5.276541640178004,11.82453909726637,2.81195079086116,0.999000999000999
42101023500,0,5.900621118012422,39.440993788819874,2.5167785234899327,7.09849157054126
42101023600,0,7.361719060883407,49.58217270194986,9.245960502692999,3.7519185947359444
42101023700,0.7,21.973738202708248,68.91670086171523,22.028262676641727,3.0189342868866875
42101023800,4.5,21.49740548554485,76.90882134914752,19.908883826879272,5.612623107063434
42101023900,4.2,39.185110663983906,71.78068410462777,28.295549958018473,10.41966082207531
42101024000,1.2,26.24095784484909,69.26914442504365,28.93719806763285,5.523286890211311
42101024100,0,43.112062812276946,83.72591006423983,58.54383358098068,22.127052105638832
42101024200,4.3,45.68008705114254,83.02502720348204,48.739495798319325,10.477226799316027
42101024300,0,30.7802093244529,89.36726926736442,23.076923076923077,9.650672828598614
42101024400,2.8,33.67601246105919,91.05919003115265,22.283609576427256,8.366711170449488
42101024500,3.2,58.564437194127244,95.63621533442088,33.817547937245784,14.128408296434399
42101024600,5.7,45.33699059561128,87.61755485893417,51.56794425087108,17.129422301836094
42101024700,1.6,34.79375436961082,95.78186902819856,27.359617682198326,6.558577754103273
42101024800,0,44.84444444444444,98.08888888888889,30.223390275952696,6.34920634920635
42101024900,1.1,60.482019892884466,97.66641162968631,33.11867525298988,21.040550879877582
42101025200,0,50.87129698780184,92.02140901170027,35.673678226264926,14.207475372523916
42101025300,3.7,31.083630266191573,88.38817857891428,23.388235294117646,4.132107674342007
42101025400,0.7,20.718816067653275,88.3985200845666,20.11646373742721,3.624282694050136
42101025500,1.1,8.867521367521368,60.648148148148145,14.418212478920742,5.291005291005291
42101025600,0,4.797441364605544,49.53802416488983,10.76923076923077,1.3706975327444413
42101025700,1.7,13.995183302113995,48.62188921594862,13.896848137535816,2.714171031002714
42101025800,0.8,24.823848238482384,95.55555555555556,5.257009345794392,19.202477739063106
42101025900,0.9,18.07005335189051,97.58756668986314,25.44080604534005,8.847797991848097
42101026000,3.1,16.350555918901243,98.52844996729888,14.187643020594965,11.632252639446884
42101026100,0,7.172557172557172,95.46084546084546,22.007434944237918,3.8610038610038613
42101026200,2,25.691502616496386,98.10615499626215,11.917098445595855,5.054999822007049
42101026301,0,18.34289992513102,97.75393062141252,10.158730158730158,5.3121323398338625
42101026302,0,14.989010989010989,98.13186813186813,12.754065040650406,9.105180533751962
42101026400,1.7,18.17060274938315,98.8015509340853,14.896430145438519,9.038722997129765
42101026500,2,31.80633147113594,97.48603351955308,32.851359167148644,13.993083266826282
42101026600,0,41.64305949008499,99.23512747875354,32.23171184552544,12.585997571833268
42101026700,2.3,34.96940675711625,99.96009577015164,27.9333838001514,11.268194428609434
42101026800,1.5,32.12627669452182,90.62209842154132,34.806629834254146,8.091258787637617
42101026900,3.5,17.770464829288358,79.5557383792678,13.910761154855644,7.051771757654111
42101027000,0,10.677083333333334,86.86755952380952,11.167002012072434,7.7062074829931975
42101027100,1,14.564967420467612,93.44576466078958,21.311475409836067,11.389147456606253
42101027200,0.9,30.384776244249267,98.09703053115851,5.820660723649712,5.287685965226744
42101027300,3.7,37.154079628637746,88.43063738618103,20.8642514185945,24.051827479786773
42101027401,13.2,47.781569965870304,98.01427241700279,23.09027777777778,38.25185053853996
42101027402,7,37.36357193479802,92.21828490432317,26.709834075273168,20.998278829604132
42101027500,4.4,29.183629740732805,96.63595457467324,21.235752849430114,11.233891456732684
42101027600,6,35.41564190850959,98.35218888342351,37.59239704329462,7.062047642470663
42101027700,0.4,41.33153742543775,97.57552434096594,28.342245989304814,19.874103191401634
42101027800,2.3,37.209759937032665,98.34710743801652,52.34866828087167,5.340979366953393
42101027901,0.3,45.45454545454545,99.26289926289927,37.2027972027972,13.074763074763075
42101027902,1,39.53583061889251,73.10667752442997,31.918505942275043,4.624243834341555
42101028000,3.3,42.0940170940171,98.90788224121557,53.69515011547344,18.00976800976801
42101028100,2.3,36.19215291750503,92.5804828973843,18.760285244103127,13.401839609083071
42101028200,1.5,53.42325771510321,96.75045984058859,58.14977973568282,30.042918454935624
42101028300,1.6,54.7135217723453,97.67761650114592,46.23867664434817,13.008839899596202
42101028400,0,69.91467107074044,95.76107899807322,40.483383685800604,26.109865911682594
42101028500,0,62.095238095238095,99.16190476190476,21.762589928057555,38.04081632653062
42101028600,11.2,39.240687679083095,97.69340974212034,29.515757109915448,24.252967662709782
42101028700,9.4,74.41441441441441,98.73873873873873,41.514360313315926,19.253539253539255
42101028800,3.6,63.8996138996139,93.65079365079364,23.281990521327014,36.98596555739413
42101028901,0,43.46201743462017,95.56662515566624,20.064205457463885,15.335349581924925
42101028902,7.9,46.80454050691961,92.87824599595709,17.684416218856864,17.90434724659573
42101029000,7.1,59.056465411879735,96.8589586898069,21.59468438538206,29.315221566504874
42101029100,4.6,46.872103799814646,96.94161260426321,21.814006888633756,37.137561233946776
42101029200,2.2,11.523658591804391,82.1824767942042,2.867383512544803,13.357482454154402
42101029300,7.3,44.625315745158574,75.3578445130508,39.55491744436468,21.57090734132553
42101029400,3.2,76.51653215308514,88.2843009632908,41.62323157110946,19.674935842600515
42101029800,0,48.084544253632764,87.33723344027175,34.25783256291731,19.491548270563182
42101029900,9.1,58.01117318435754,91.77653631284916,26.89419795221843,11.556264964086193
42101030000,0.9,44.06800096455269,85.85724620207378,38.14584096738732,15.828998587619278
42101030100,4.5,53.71048252911814,83.86023294509151,51.807707588398884,8.248157832184454
42101030200,1.8,29.090228378884312,78.16048920504181,26.09791216702664,13.014565616587332
42101030501,4.4,49.57541447634452,92.84270117266477,20.94211123723042,14.47056784703368
42101030502,2.8,49.45644695197468,89.7481766891427,11.06267029972752,7.72572686705066
42101030600,11,21.74638487208009,65.47552836484984,17.679180887372013,19.048943270300335
42101030700,4,27.148392979256894,76.22521085023935,23.50841407445181,11.07167279950503
42101030800,2.1,21.000374672161858,75.12176845260397,13.711340206185566,13.193812556869881
42101030900,13.1,30.02915451895044,82.75398071316438,11.394101876675602,9.70749367250825
42101031000,9.1,36.170483460559794,71.11959287531806,14.740290126345345,15.158124318429664
42101031101,2.2,35.64051856734783,74.68688200395518,19.6045197740113,16.57406535455316
42101031102,3.6,43.8921651221567,95.05054759898904,15.805243445692884,16.397881814899506
42101031200,9.9,37.44390243902439,94.96585365853659,10.662983425414364,19.48432055749129
42101031300,3.8,34.135879341358795,77.03057977030579,18.638925010836584,17.909031607661746
42101031401,13.5,33.8962605548854,64.709824420319,35.07751937984496,24.757309437647194
42101031402,6.4,49.74333498923663,85.16310647458188,17.362270450751254,37.04492229082393
42101031501,3.4,38.922315817622675,58.02914828185586,7.370689655172414,15.529196034611198
42101031502,2.8,43.13513513513514,60.810810810810814,13.217522658610273,27.25868725868726
42101031600,0,37.74855676715843,66.19627966645285,12.208760484622553,25.15348666727756
42101031700,3.2,44.08250122769684,72.28678998199378,16.431535269709542,24.133012183429603
42101031800,4.4,29.539892315222712,78.60988742046011,13.156469951272333,13.530522341095029
42101031900,4,42.69704893537542,68.39745984310795,21.50943396226415,15.795933614387108
42101032000,1.3,38.16842372666074,46.48799695160676,12.7435697583788,18.290359456369874
42101032100,1.4,28.7292817679558,62.562483556958696,20.329024676850764,10.56113052955989
42101032300,1.7,49.636583888552394,74.7122955784373,37.806451612903224,21.934758155230597
42101032500,0.8,36.28732849071832,58.49878934624697,18.256450351837373,20.938544909489217
42101032600,3.9,25.299486594409583,40.90131203650884,13.495180292752588,10.105125906609079
42101032900,1.4,21.553610503282275,57.713347921225385,19.1129883843717,11.76148796498906
42101033000,5.6,44.095708611837644,68.37159740385547,13.046192259675406,11.237043495108011
42101033101,4,29.76675305442429,54.813032210292484,14.644107351225204,12.111916221505263
42101033102,1.1,23.13030069390902,37.36828578771524,14.26751592356688,6.828945919154092
42101033200,2.8,32.53168670783231,57.36106597335067,12.837209302325581,21.820883049352336
42101033300,1.7,17.37265415549598,39.571045576407506,21.095208462974487,12.90693220988127
42101033400,5.8,27.762506871907643,55.415063221550305,20.358700920988852,15.052750071991413
42101033500,8.7,32.89183222958057,65.19499632082413,17.98941798941799,19.657311048039524
42101033600,3.8,45.600636435958634,42.29116945107398,12.916826370256803,13.456074553926582
42101033701,10.6,28.426021537099867,54.28529281604956,24.74808544941556,10.05205150359303
42101033702,0.6,11.561595010024504,44.419692581866784,13.38935574229692,5.6964643732298
42101033800,1.9,14.57247931351517,39.15108795586883,16.679810725552052,12.433781358084147
42101033900,1.2,22.63535551206784,52.054794520547944,16.666666666666668,15.515795359239586
42101034000,0.8,7.127158555729984,40.596546310832025,6.214227309893704,9.329446064139942
42101034100,4.3,17.072752230610845,32.7213452299245,14.003724394785847,11.741347190901068
42101034200,0.7,23.032311516155758,35.294117647058826,18.488372093023255,4.379216475322523
42101034400,1.3,7.2123783379086595,29.398552533067132,6.252067482633146,8.128632036792755
42101034501,13.4,29.041372351160444,48.07265388496468,13.560033585222502,8.216808418624765
42101034502,9.4,21.532364597093792,53.859218720513304,14.23728813559322,10.217561264928692
42101034600,4.7,17.05860395670026,57.03620754012691,6.551204819277109,13.651149149469418
42101034701,4.6,18.24855794441531,47.60094389092816,7.6672694394213385,9.832197168327216
42101034702,2.2,8.892086330935252,26.359712230215827,5.1985559566787005,8.386433710174718
42101034801,0,17.440135621953804,18.436109345200254,6.533142584644731,10.23219205037387
42101034802,0,14.258222533240028,40.43037088873338,9.360635185959048,9.672098370488854
42101034803,0.9,19.23369703121035,16.721644252727735,4.603270745003028,7.467285315547178
42101034900,1.3,31.289366432011857,62.68988514264542,18.25503355704698,10.08309956068385
42101035100,0,22.455867082035308,27.362409138110074,8.19981149858624,8.900756564307967
